Scenario,Arm,Key,Q_All_d,C_All_d,Q_All_d0,C_All_d0,dE,dC,ICER
Vac_53,SOC,65,5632021.144360305,0,5632021.144360305,0,0,0,0
Vac_53,SOC,66,5632010.664847026,0,5632010.664847026,0,0,0,0
Vac_53,SOC,67,5632018.698462259,0,5632018.698462259,0,0,0,0
Vac_53,SOC,68,5632015.852423513,0,5632015.852423513,0,0,0,0
Vac_53,SOC,69,5632004.305012049,0,5632004.305012049,0,0,0,0
Vac_53,SOC,70,5632042.272703288,0,5632042.272703288,0,0,0,0
Vac_53,SOC,71,5632016.206584651,0,5632016.206584651,0,0,0,0
Vac_53,SOC,72,5632034.791707066,0,5632034.791707066,0,0,0,0
Vac_53,SOC,73,5631984.957880434,0,5631984.957880434,0,0,0,0
Vac_53,SOC,74,5632067.136908052,0,5632067.136908052,0,0,0,0
Vac_53,SOC,75,5631922.996184633,0,5631922.996184633,0,0,0,0
Vac_53,SOC,76,5632056.740944676,0,5632056.740944676,0,0,0,0
Vac_53,SOC,77,5631969.463395686,0,5631969.463395686,0,0,0,0
Vac_53,SOC,78,5632048.05837278,0,5632048.05837278,0,0,0,0
Vac_53,SOC,79,5631975.450864673,0,5631975.450864673,0,0,0,0
Vac_53,SOC,80,5632038.214682235,0,5632038.214682235,0,0,0,0
Vac_53,SOC,81,5631973.668377391,0,5631973.668377391,0,0,0,0
Vac_53,SOC,82,5632014.1337121995,0,5632014.1337121995,0,0,0,0
Vac_53,SOC,83,5632006.186836702,0,5632006.186836702,0,0,0,0
Vac_53,SOC,84,5631973.873809784,0,5631973.873809784,0,0,0,0
Vac_53,SOC,85,5632056.634104071,0,5632056.634104071,0,0,0,0
Vac_53,SOC,86,5632025.744450106,0,5632025.744450106,0,0,0,0
Vac_53,SOC,87,5631942.951874569,0,5631942.951874569,0,0,0,0
Vac_53,SOC,88,5631944.20839495,0,5631944.20839495,0,0,0,0
Vac_53,SOC,89,5631990.50027026,0,5631990.50027026,0,0,0,0
Vac_53,SOC,90,5632030.569124449,0,5632030.569124449,0,0,0,0
Vac_53,SOC,91,5631962.115662822,0,5631962.115662822,0,0,0,0
Vac_53,SOC,92,5632095.876551784,0,5632095.876551784,0,0,0,0
Vac_53,SOC,93,5632038.411213549,0,5632038.411213549,0,0,0,0
Vac_53,SOC,94,5632026.654341608,0,5632026.654341608,0,0,0,0
Vac_53,SOC,95,5631978.98030858,0,5631978.98030858,0,0,0,0
Vac_53,SOC,96,5631987.814882631,0,5631987.814882631,0,0,0,0
Vac_53,SOC,97,5632002.124320598,0,5632002.124320598,0,0,0,0
Vac_53,SOC,98,5632013.4339090055,0,5632013.4339090055,0,0,0,0
Vac_53,SOC,99,5631985.796695756,0,5631985.796695756,0,0,0,0
Vac_53,SOC,100,5632015.121184379,0,5632015.121184379,0,0,0,0
Vac_54,SOC,1,5373467.983440199,0,5373467.983440199,0,0,0,0
Vac_54,SOC,2,5373458.963975716,0,5373458.963975716,0,0,0,0
Vac_54,SOC,3,5373308.227449664,0,5373308.227449664,0,0,0,0
Vac_54,SOC,4,5373372.397871206,0,5373372.397871206,0,0,0,0
Vac_54,SOC,5,5373436.660820392,0,5373436.660820392,0,0,0,0
Vac_54,SOC,6,5373390.092429114,0,5373390.092429114,0,0,0,0
Vac_54,SOC,7,5373379.938553417,0,5373379.938553417,0,0,0,0
Vac_54,SOC,8,5373386.087495701,0,5373386.087495701,0,0,0,0
Vac_54,SOC,9,5373389.74607444,0,5373389.74607444,0,0,0,0
Vac_54,SOC,10,5373421.1047174325,0,5373421.1047174325,0,0,0,0
Vac_54,SOC,11,5373341.651644977,0,5373341.651644977,0,0,0,0
Vac_54,SOC,12,5373377.367752628,0,5373377.367752628,0,0,0,0
Vac_54,SOC,13,5373292.507845267,0,5373292.507845267,0,0,0,0
Vac_54,SOC,14,5373329.660194098,0,5373329.660194098,0,0,0,0
Vac_54,SOC,15,5373367.660146004,0,5373367.660146004,0,0,0,0
Vac_54,SOC,16,5373356.177877636,0,5373356.177877636,0,0,0,0
Vac_54,SOC,17,5373319.037535058,0,5373319.037535058,0,0,0,0
Vac_54,SOC,18,5373309.012168911,0,5373309.012168911,0,0,0,0
Vac_54,SOC,19,5373342.354763965,0,5373342.354763965,0,0,0,0
Vac_54,SOC,20,5373362.085975895,0,5373362.085975895,0,0,0,0
Vac_54,SOC,21,5373361.565013146,0,5373361.565013146,0,0,0,0
Vac_54,SOC,22,5373283.52792955,0,5373283.52792955,0,0,0,0
Vac_54,SOC,23,5373364.779869194,0,5373364.779869194,0,0,0,0
Vac_54,SOC,24,5373405.010535579,0,5373405.010535579,0,0,0,0
Vac_54,SOC,25,5373421.023089219,0,5373421.023089219,0,0,0,0
Vac_54,SOC,26,5373350.054423225,0,5373350.054423225,0,0,0,0
Vac_54,SOC,27,5373332.29464435,0,5373332.29464435,0,0,0,0
Vac_54,SOC,28,5373356.305887285,0,5373356.305887285,0,0,0,0
Vac_54,SOC,29,5373333.094372481,0,5373333.094372481,0,0,0,0
Vac_54,SOC,30,5373330.165415539,0,5373330.165415539,0,0,0,0
Vac_54,SOC,31,5373335.657242734,0,5373335.657242734,0,0,0,0
Vac_54,SOC,32,5373431.351933545,0,5373431.351933545,0,0,0,0
Vac_54,SOC,33,5373396.78113794,0,5373396.78113794,0,0,0,0
Vac_54,SOC,34,5373419.332538047,0,5373419.332538047,0,0,0,0
Vac_54,SOC,35,5373372.025185981,0,5373372.025185981,0,0,0,0
Vac_54,SOC,36,5373420.186394813,0,5373420.186394813,0,0,0,0
Vac_54,SOC,37,5373367.526137766,0,5373367.526137766,0,0,0,0
Vac_54,SOC,38,5373385.694146179,0,5373385.694146179,0,0,0,0
Vac_54,SOC,39,5373351.872864476,0,5373351.872864476,0,0,0,0
Vac_54,SOC,40,5373348.842096261,0,5373348.842096261,0,0,0,0
Vac_54,SOC,41,5373387.859885136,0,5373387.859885136,0,0,0,0
Vac_54,SOC,42,5373416.9906681385,0,5373416.9906681385,0,0,0,0
Vac_54,SOC,43,5373385.716143358,0,5373385.716143358,0,0,0,0
Vac_54,SOC,44,5373401.517131871,0,5373401.517131871,0,0,0,0
Vac_54,SOC,45,5373419.51322497,0,5373419.51322497,0,0,0,0
Vac_54,SOC,46,5373411.259999855,0,5373411.259999855,0,0,0,0
Vac_54,SOC,47,5373416.368909826,0,5373416.368909826,0,0,0,0
Vac_54,SOC,48,5373376.213518889,0,5373376.213518889,0,0,0,0
Vac_54,SOC,49,5373389.664905299,0,5373389.664905299,0,0,0,0
Vac_54,SOC,50,5373344.012706405,0,5373344.012706405,0,0,0,0
Vac_54,SOC,51,5373378.112158672,0,5373378.112158672,0,0,0,0
Vac_54,SOC,52,5373378.473852088,0,5373378.473852088,0,0,0,0
Vac_54,SOC,53,5373345.215249367,0,5373345.215249367,0,0,0,0
Vac_54,SOC,54,5373346.3288503615,0,5373346.3288503615,0,0,0,0
Vac_54,SOC,55,5373393.979847396,0,5373393.979847396,0,0,0,0
Vac_54,SOC,56,5373347.026540689,0,5373347.026540689,0,0,0,0
Vac_54,SOC,57,5373375.072143144,0,5373375.072143144,0,0,0,0
Vac_54,SOC,58,5373363.740593929,0,5373363.740593929,0,0,0,0
Vac_54,SOC,59,5373314.088372053,0,5373314.088372053,0,0,0,0
Vac_54,SOC,60,5373288.130374279,0,5373288.130374279,0,0,0,0
Vac_54,SOC,61,5373435.948212995,0,5373435.948212995,0,0,0,0
Vac_54,SOC,62,5373416.726783492,0,5373416.726783492,0,0,0,0
Vac_54,SOC,63,5373361.633519069,0,5373361.633519069,0,0,0,0
Vac_54,SOC,64,5373457.571725288,0,5373457.571725288,0,0,0,0
Vac_54,SOC,65,5373366.337250716,0,5373366.337250716,0,0,0,0
Vac_54,SOC,66,5373357.1236146325,0,5373357.1236146325,0,0,0,0
Vac_54,SOC,67,5373368.271307192,0,5373368.271307192,0,0,0,0
Vac_54,SOC,68,5373365.947069187,0,5373365.947069187,0,0,0,0
Vac_54,SOC,69,5373352.828967492,0,5373352.828967492,0,0,0,0
Vac_54,SOC,70,5373402.984175977,0,5373402.984175977,0,0,0,0
Vac_54,SOC,71,5373363.88774577,0,5373363.88774577,0,0,0,0
Vac_54,SOC,72,5373386.998657815,0,5373386.998657815,0,0,0,0
Vac_54,SOC,73,5373336.590781632,0,5373336.590781632,0,0,0,0
Vac_54,SOC,74,5373418.422498937,0,5373418.422498937,0,0,0,0
Vac_54,SOC,75,5373278.7070275135,0,5373278.7070275135,0,0,0,0
Vac_54,SOC,76,5373411.656830876,0,5373411.656830876,0,0,0,0
Vac_54,SOC,77,5373321.17895899,0,5373321.17895899,0,0,0,0
Vac_54,SOC,78,5373397.849281158,0,5373397.849281158,0,0,0,0
Vac_54,SOC,79,5373331.336019964,0,5373331.336019964,0,0,0,0
Vac_54,SOC,80,5373390.803320919,0,5373390.803320919,0,0,0,0
Vac_54,SOC,81,5373320.03365419,0,5373320.03365419,0,0,0,0
Vac_54,SOC,82,5373365.502788543,0,5373365.502788543,0,0,0,0
Vac_54,SOC,83,5373359.3030850785,0,5373359.3030850785,0,0,0,0
Vac_54,SOC,84,5373325.600663678,0,5373325.600663678,0,0,0,0
Vac_54,SOC,85,5373408.0856437655,0,5373408.0856437655,0,0,0,0
Vac_54,SOC,86,5373378.901299562,0,5373378.901299562,0,0,0,0
Vac_54,SOC,87,5373297.412256801,0,5373297.412256801,0,0,0,0
Vac_54,SOC,88,5373301.569522058,0,5373301.569522058,0,0,0,0
Vac_54,SOC,89,5373344.56878503,0,5373344.56878503,0,0,0,0
Vac_54,SOC,90,5373385.960517946,0,5373385.960517946,0,0,0,0
Vac_54,SOC,91,5373318.42211395,0,5373318.42211395,0,0,0,0
Vac_54,SOC,92,5373455.813917747,0,5373455.813917747,0,0,0,0
Vac_54,SOC,93,5373389.584650388,0,5373389.584650388,0,0,0,0
Vac_54,SOC,94,5373381.508699746,0,5373381.508699746,0,0,0,0
Vac_54,SOC,95,5373328.288504247,0,5373328.288504247,0,0,0,0
Vac_54,SOC,96,5373336.011052514,0,5373336.011052514,0,0,0,0
Vac_54,SOC,97,5373355.035363343,0,5373355.035363343,0,0,0,0
Vac_54,SOC,98,5373364.988080773,0,5373364.988080773,0,0,0,0
Vac_54,SOC,99,5373344.89757291,0,5373344.89757291,0,0,0,0
Vac_54,SOC,100,5373368.244391389,0,5373368.244391389,0,0,0,0
Vac_55,SOC,1,5367566.254759579,0,5367566.254759579,0,0,0,0
Vac_55,SOC,2,5367548.91757926,0,5367548.91757926,0,0,0,0
Vac_55,SOC,3,5367408.830049484,0,5367408.830049484,0,0,0,0
Vac_55,SOC,4,5367454.236963376,0,5367454.236963376,0,0,0,0
Vac_55,SOC,5,5367529.141655279,0,5367529.141655279,0,0,0,0
Vac_55,SOC,6,5367475.5765822735,0,5367475.5765822735,0,0,0,0
Vac_55,SOC,7,5367468.533054874,0,5367468.533054874,0,0,0,0
Vac_55,SOC,8,5367465.7061877865,0,5367465.7061877865,0,0,0,0
Vac_55,SOC,9,5367485.158485785,0,5367485.158485785,0,0,0,0
Vac_55,SOC,10,5367506.696133547,0,5367506.696133547,0,0,0,0
Vac_55,SOC,11,5367435.4234703155,0,5367435.4234703155,0,0,0,0
Vac_55,SOC,12,5367462.014405832,0,5367462.014405832,0,0,0,0
Vac_55,SOC,13,5367383.067575765,0,5367383.067575765,0,0,0,0
Vac_55,SOC,14,5367412.91990922,0,5367412.91990922,0,0,0,0
Vac_55,SOC,15,5367451.875122743,0,5367451.875122743,0,0,0,0
Vac_55,SOC,16,5367445.008493369,0,5367445.008493369,0,0,0,0
Vac_55,SOC,17,5367405.534953102,0,5367405.534953102,0,0,0,0
Vac_55,SOC,18,5367390.222911971,0,5367390.222911971,0,0,0,0
Vac_55,SOC,19,5367431.063281369,0,5367431.063281369,0,0,0,0
Vac_55,SOC,20,5367446.847157366,0,5367446.847157366,0,0,0,0
Vac_55,SOC,21,5367449.857820753,0,5367449.857820753,0,0,0,0
Vac_55,SOC,22,5367373.206192646,0,5367373.206192646,0,0,0,0
Vac_55,SOC,23,5367458.440729644,0,5367458.440729644,0,0,0,0
Vac_55,SOC,24,5367495.620838519,0,5367495.620838519,0,0,0,0
Vac_55,SOC,25,5367515.5810529,0,5367515.5810529,0,0,0,0
Vac_55,SOC,26,5367435.912280382,0,5367435.912280382,0,0,0,0
Vac_55,SOC,27,5367426.052923881,0,5367426.052923881,0,0,0,0
Vac_55,SOC,28,5367453.5158291105,0,5367453.5158291105,0,0,0,0
Vac_55,SOC,29,5367414.160645268,0,5367414.160645268,0,0,0,0
Vac_55,SOC,30,5367423.928975805,0,5367423.928975805,0,0,0,0
Vac_55,SOC,31,5367425.342745173,0,5367425.342745173,0,0,0,0
Vac_55,SOC,32,5367525.635069387,0,5367525.635069387,0,0,0,0
Vac_55,SOC,33,5367487.423088944,0,5367487.423088944,0,0,0,0
Vac_55,SOC,34,5367510.520623187,0,5367510.520623187,0,0,0,0
Vac_55,SOC,35,5367465.4519143235,0,5367465.4519143235,0,0,0,0
Vac_55,SOC,36,5367517.372317583,0,5367517.372317583,0,0,0,0
Vac_55,SOC,37,5367459.034251108,0,5367459.034251108,0,0,0,0
Vac_55,SOC,38,5367474.721889678,0,5367474.721889678,0,0,0,0
Vac_55,SOC,39,5367441.5263654925,0,5367441.5263654925,0,0,0,0
Vac_55,SOC,40,5367428.854444898,0,5367428.854444898,0,0,0,0
Vac_55,SOC,41,5367469.110937,0,5367469.110937,0,0,0,0
Vac_55,SOC,42,5367502.811758148,0,5367502.811758148,0,0,0,0
Vac_55,SOC,43,5367478.0764792515,0,5367478.0764792515,0,0,0,0
Vac_55,SOC,44,5367492.198055006,0,5367492.198055006,0,0,0,0
Vac_55,SOC,45,5367520.796922348,0,5367520.796922348,0,0,0,0
Vac_55,SOC,46,5367510.503467883,0,5367510.503467883,0,0,0,0
Vac_55,SOC,47,5367509.092234264,0,5367509.092234264,0,0,0,0
Vac_55,SOC,48,5367465.126286187,0,5367465.126286187,0,0,0,0
Vac_55,SOC,49,5367470.53102637,0,5367470.53102637,0,0,0,0
Vac_55,SOC,50,5367433.506872259,0,5367433.506872259,0,0,0,0
Vac_55,SOC,51,5367469.55543477,0,5367469.55543477,0,0,0,0
Vac_55,SOC,52,5367467.35060494,0,5367467.35060494,0,0,0,0
Vac_55,SOC,53,5367429.748723725,0,5367429.748723725,0,0,0,0
Vac_55,SOC,54,5367431.122802349,0,5367431.122802349,0,0,0,0
Vac_55,SOC,55,5367470.958195435,0,5367470.958195435,0,0,0,0
Vac_55,SOC,56,5367431.68681121,0,5367431.68681121,0,0,0,0
Vac_55,SOC,57,5367460.730067181,0,5367460.730067181,0,0,0,0
Vac_55,SOC,58,5367445.99690252,0,5367445.99690252,0,0,0,0
Vac_55,SOC,59,5367403.39077743,0,5367403.39077743,0,0,0,0
Vac_55,SOC,60,5367375.8444925025,0,5367375.8444925025,0,0,0,0
Vac_55,SOC,61,5367528.715586301,0,5367528.715586301,0,0,0,0
Vac_55,SOC,62,5367509.707889152,0,5367509.707889152,0,0,0,0
Vac_55,SOC,63,5367442.986084281,0,5367442.986084281,0,0,0,0
Vac_55,SOC,64,5367560.002239405,0,5367560.002239405,0,0,0,0
Vac_55,SOC,65,5367459.8499029735,0,5367459.8499029735,0,0,0,0
Vac_55,SOC,66,5367445.135826356,0,5367445.135826356,0,0,0,0
Vac_55,SOC,67,5367448.594538497,0,5367448.594538497,0,0,0,0
Vac_55,SOC,68,5367463.600784546,0,5367463.600784546,0,0,0,0
Vac_55,SOC,69,5367439.088840902,0,5367439.088840902,0,0,0,0
Vac_55,SOC,70,5367490.986226939,0,5367490.986226939,0,0,0,0
Vac_55,SOC,71,5367454.499668089,0,5367454.499668089,0,0,0,0
Vac_55,SOC,72,5367487.024404311,0,5367487.024404311,0,0,0,0
Vac_55,SOC,73,5367416.944919306,0,5367416.944919306,0,0,0,0
Vac_55,SOC,74,5367500.478368764,0,5367500.478368764,0,0,0,0
Vac_55,SOC,75,5367368.325904012,0,5367368.325904012,0,0,0,0
Vac_55,SOC,76,5367495.49260085,0,5367495.49260085,0,0,0,0
Vac_55,SOC,77,5367413.238644893,0,5367413.238644893,0,0,0,0
Vac_55,SOC,78,5367486.509111715,0,5367486.509111715,0,0,0,0
Vac_55,SOC,79,5367425.781987304,0,5367425.781987304,0,0,0,0
Vac_55,SOC,80,5367482.0609525,0,5367482.0609525,0,0,0,0
Vac_55,SOC,81,5367413.380814638,0,5367413.380814638,0,0,0,0
Vac_55,SOC,82,5367466.68167064,0,5367466.68167064,0,0,0,0
Vac_55,SOC,83,5367444.697038227,0,5367444.697038227,0,0,0,0
Vac_55,SOC,84,5367408.745392822,0,5367408.745392822,0,0,0,0
Vac_55,SOC,85,5367496.381327932,0,5367496.381327932,0,0,0,0
Vac_55,SOC,86,5367470.411616724,0,5367470.411616724,0,0,0,0
Vac_55,SOC,87,5367388.943821506,0,5367388.943821506,0,0,0,0
Vac_55,SOC,88,5367384.144581795,0,5367384.144581795,0,0,0,0
Vac_55,SOC,89,5367436.475710566,0,5367436.475710566,0,0,0,0
Vac_55,SOC,90,5367478.90506139,0,5367478.90506139,0,0,0,0
Vac_55,SOC,91,5367402.530222413,0,5367402.530222413,0,0,0,0
Vac_55,SOC,92,5367545.39044529,0,5367545.39044529,0,0,0,0
Vac_55,SOC,93,5367482.719699984,0,5367482.719699984,0,0,0,0
Vac_55,SOC,94,5367481.874209438,0,5367481.874209438,0,0,0,0
Vac_55,SOC,95,5367419.314262517,0,5367419.314262517,0,0,0,0
Vac_55,SOC,96,5367425.923413242,0,5367425.923413242,0,0,0,0
Vac_55,SOC,97,5367444.111111219,0,5367444.111111219,0,0,0,0
Vac_55,SOC,98,5367461.036659096,0,5367461.036659096,0,0,0,0
Vac_55,SOC,99,5367432.199219727,0,5367432.199219727,0,0,0,0
Vac_55,SOC,100,5367470.855419159,0,5367470.855419159,0,0,0,0
Vac_56,SOC,1,5243127.406157936,0,5243127.406157936,0,0,0,0
Vac_56,SOC,2,5243118.014855136,0,5243118.014855136,0,0,0,0
Vac_56,SOC,3,5242977.781312423,0,5242977.781312423,0,0,0,0
Vac_56,SOC,4,5243018.677922614,0,5243018.677922614,0,0,0,0
Vac_56,SOC,5,5243096.540535032,0,5243096.540535032,0,0,0,0
Vac_56,SOC,6,5243046.64740857,0,5243046.64740857,0,0,0,0
Vac_56,SOC,7,5243036.577047649,0,5243036.577047649,0,0,0,0
Vac_56,SOC,8,5243028.274343383,0,5243028.274343383,0,0,0,0
Vac_56,SOC,9,5243050.128456579,0,5243050.128456579,0,0,0,0
Vac_56,SOC,10,5243072.6207571635,0,5243072.6207571635,0,0,0,0
Vac_56,SOC,11,5243006.2379926555,0,5243006.2379926555,0,0,0,0
Vac_56,SOC,12,5243033.770695576,0,5243033.770695576,0,0,0,0
Vac_56,SOC,13,5242936.035067266,0,5242936.035067266,0,0,0,0
Vac_56,SOC,14,5242973.371042299,0,5242973.371042299,0,0,0,0
Vac_56,SOC,15,5243008.292541119,0,5243008.292541119,0,0,0,0
Vac_56,SOC,16,5243021.039069155,0,5243021.039069155,0,0,0,0
Vac_56,SOC,17,5242968.159009482,0,5242968.159009482,0,0,0,0
Vac_56,SOC,18,5242950.813867715,0,5242950.813867715,0,0,0,0
Vac_56,SOC,19,5243007.79766116,0,5243007.79766116,0,0,0,0
Vac_56,SOC,20,5243011.427059028,0,5243011.427059028,0,0,0,0
Vac_56,SOC,21,5243018.646127641,0,5243018.646127641,0,0,0,0
Vac_56,SOC,22,5242936.256608367,0,5242936.256608367,0,0,0,0
Vac_56,SOC,23,5243031.090590115,0,5243031.090590115,0,0,0,0
Vac_56,SOC,24,5243060.06635017,0,5243060.06635017,0,0,0,0
Vac_56,SOC,25,5243090.291528497,0,5243090.291528497,0,0,0,0
Vac_56,SOC,26,5243002.770068236,0,5243002.770068236,0,0,0,0
Vac_56,SOC,27,5242991.014902455,0,5242991.014902455,0,0,0,0
Vac_56,SOC,28,5243020.199690332,0,5243020.199690332,0,0,0,0
Vac_56,SOC,29,5242989.498152193,0,5242989.498152193,0,0,0,0
Vac_56,SOC,30,5242987.153551904,0,5242987.153551904,0,0,0,0
Vac_56,SOC,31,5242983.476392666,0,5242983.476392666,0,0,0,0
Vac_56,SOC,32,5243084.454047388,0,5243084.454047388,0,0,0,0
Vac_56,SOC,33,5243061.436123351,0,5243061.436123351,0,0,0,0
Vac_56,SOC,34,5243072.233197032,0,5243072.233197032,0,0,0,0
Vac_56,SOC,35,5243031.077366731,0,5243031.077366731,0,0,0,0
Vac_56,SOC,36,5243084.779788127,0,5243084.779788127,0,0,0,0
Vac_56,SOC,37,5243030.126025957,0,5243030.126025957,0,0,0,0
Vac_56,SOC,38,5243061.216313857,0,5243061.216313857,0,0,0,0
Vac_56,SOC,39,5243008.08098695,0,5243008.08098695,0,0,0,0
Vac_56,SOC,40,5242990.916996038,0,5242990.916996038,0,0,0,0
Vac_56,SOC,41,5243050.857025012,0,5243050.857025012,0,0,0,0
Vac_56,SOC,42,5243070.965900383,0,5243070.965900383,0,0,0,0
Vac_56,SOC,43,5243038.242820753,0,5243038.242820753,0,0,0,0
Vac_56,SOC,44,5243056.980348763,0,5243056.980348763,0,0,0,0
Vac_56,SOC,45,5243085.201528605,0,5243085.201528605,0,0,0,0
Vac_56,SOC,46,5243079.788452656,0,5243079.788452656,0,0,0,0
Vac_56,SOC,47,5243074.09867313,0,5243074.09867313,0,0,0,0
Vac_56,SOC,48,5243018.096892848,0,5243018.096892848,0,0,0,0
Vac_56,SOC,49,5243033.461424244,0,5243033.461424244,0,0,0,0
Vac_56,SOC,50,5242993.453835507,0,5242993.453835507,0,0,0,0
Vac_56,SOC,51,5243037.405692126,0,5243037.405692126,0,0,0,0
Vac_56,SOC,52,5243028.840915115,0,5243028.840915115,0,0,0,0
Vac_56,SOC,53,5242987.919164605,0,5242987.919164605,0,0,0,0
Vac_56,SOC,54,5242984.680687622,0,5242984.680687622,0,0,0,0
Vac_56,SOC,55,5243029.647897182,0,5243029.647897182,0,0,0,0
Vac_56,SOC,56,5243001.117833126,0,5243001.117833126,0,0,0,0
Vac_56,SOC,57,5243018.322043545,0,5243018.322043545,0,0,0,0
Vac_56,SOC,58,5243010.829007183,0,5243010.829007183,0,0,0,0
Vac_56,SOC,59,5242965.068222265,0,5242965.068222265,0,0,0,0
Vac_56,SOC,60,5242934.56389138,0,5242934.56389138,0,0,0,0
Vac_56,SOC,61,5243088.328551364,0,5243088.328551364,0,0,0,0
Vac_56,SOC,62,5243078.618109119,0,5243078.618109119,0,0,0,0
Vac_56,SOC,63,5243005.078600472,0,5243005.078600472,0,0,0,0
Vac_56,SOC,64,5243128.8169460725,0,5243128.8169460725,0,0,0,0
Vac_56,SOC,65,5243019.315617561,0,5243019.315617561,0,0,0,0
Vac_56,SOC,66,5243029.736910786,0,5243029.736910786,0,0,0,0
Vac_56,SOC,67,5243011.483075509,0,5243011.483075509,0,0,0,0
Vac_56,SOC,68,5243035.914956546,0,5243035.914956546,0,0,0,0
Vac_56,SOC,69,5243007.944794226,0,5243007.944794226,0,0,0,0
Vac_56,SOC,70,5243046.474702253,0,5243046.474702253,0,0,0,0
Vac_56,SOC,71,5243023.121459409,0,5243023.121459409,0,0,0,0
Vac_56,SOC,72,5243056.925894703,0,5243056.925894703,0,0,0,0
Vac_56,SOC,73,5242981.609227771,0,5242981.609227771,0,0,0,0
Vac_56,SOC,74,5243072.062315917,0,5243072.062315917,0,0,0,0
Vac_56,SOC,75,5242928.782921514,0,5242928.782921514,0,0,0,0
Vac_56,SOC,76,5243066.896763847,0,5243066.896763847,0,0,0,0
Vac_56,SOC,77,5242984.440846975,0,5242984.440846975,0,0,0,0
Vac_56,SOC,78,5243052.375045721,0,5243052.375045721,0,0,0,0
Vac_56,SOC,79,5243001.542616183,0,5243001.542616183,0,0,0,0
Vac_56,SOC,80,5243044.016080302,0,5243044.016080302,0,0,0,0
Vac_56,SOC,81,5242975.8340648925,0,5242975.8340648925,0,0,0,0
Vac_56,SOC,82,5243037.159042648,0,5243037.159042648,0,0,0,0
Vac_56,SOC,83,5242995.76921388,0,5242995.76921388,0,0,0,0
Vac_56,SOC,84,5242973.399778971,0,5242973.399778971,0,0,0,0
Vac_56,SOC,85,5243059.591676615,0,5243059.591676615,0,0,0,0
Vac_56,SOC,86,5243029.411024776,0,5243029.411024776,0,0,0,0
Vac_56,SOC,87,5242956.901676174,0,5242956.901676174,0,0,0,0
Vac_56,SOC,88,5242951.034620543,0,5242951.034620543,0,0,0,0
Vac_56,SOC,89,5242992.89014659,0,5242992.89014659,0,0,0,0
Vac_56,SOC,90,5243038.720376674,0,5243038.720376674,0,0,0,0
Vac_56,SOC,91,5242963.902115799,0,5242963.902115799,0,0,0,0
Vac_56,SOC,92,5243096.613231886,0,5243096.613231886,0,0,0,0
Vac_56,SOC,93,5243051.715120122,0,5243051.715120122,0,0,0,0
Vac_56,SOC,94,5243050.058509566,0,5243050.058509566,0,0,0,0
Vac_56,SOC,95,5242980.9663336035,0,5242980.9663336035,0,0,0,0
Vac_56,SOC,96,5242982.106596292,0,5242982.106596292,0,0,0,0
Vac_56,SOC,97,5243011.467938007,0,5243011.467938007,0,0,0,0
Vac_56,SOC,98,5243032.468253682,0,5243032.468253682,0,0,0,0
Vac_56,SOC,99,5242989.128991124,0,5242989.128991124,0,0,0,0
Vac_56,SOC,100,5243037.737374954,0,5243037.737374954,0,0,0,0
Vac_57,SOC,1,5179530.0037123645,0,5179530.0037123645,0,0,0,0
Vac_57,SOC,2,5179509.432530673,0,5179509.432530673,0,0,0,0
Vac_57,SOC,3,5179369.966851756,0,5179369.966851756,0,0,0,0
Vac_57,SOC,4,5179399.6635317365,0,5179399.6635317365,0,0,0,0
Vac_57,SOC,5,5179484.903976821,0,5179484.903976821,0,0,0,0
Vac_57,SOC,6,5179435.94266832,0,5179435.94266832,0,0,0,0
Vac_57,SOC,7,5179438.603918577,0,5179438.603918577,0,0,0,0
Vac_57,SOC,8,5179423.291439208,0,5179423.291439208,0,0,0,0
Vac_57,SOC,9,5179451.86193239,0,5179451.86193239,0,0,0,0
Vac_57,SOC,10,5179460.635256287,0,5179460.635256287,0,0,0,0
Vac_57,SOC,11,5179391.283832858,0,5179391.283832858,0,0,0,0
Vac_57,SOC,12,5179414.110528987,0,5179414.110528987,0,0,0,0
Vac_57,SOC,13,5179321.806160335,0,5179321.806160335,0,0,0,0
Vac_57,SOC,14,5179369.464473295,0,5179369.464473295,0,0,0,0
Vac_57,SOC,15,5179392.712902979,0,5179392.712902979,0,0,0,0
Vac_57,SOC,16,5179413.090605228,0,5179413.090605228,0,0,0,0
Vac_57,SOC,17,5179367.6520592375,0,5179367.6520592375,0,0,0,0
Vac_57,SOC,18,5179347.11400731,0,5179347.11400731,0,0,0,0
Vac_57,SOC,19,5179403.010056858,0,5179403.010056858,0,0,0,0
Vac_57,SOC,20,5179406.367258337,0,5179406.367258337,0,0,0,0
Vac_57,SOC,21,5179403.982190833,0,5179403.982190833,0,0,0,0
Vac_57,SOC,22,5179325.79171753,0,5179325.79171753,0,0,0,0
Vac_57,SOC,23,5179410.4082748415,0,5179410.4082748415,0,0,0,0
Vac_57,SOC,24,5179457.658457443,0,5179457.658457443,0,0,0,0
Vac_57,SOC,25,5179478.280414106,0,5179478.280414106,0,0,0,0
Vac_57,SOC,26,5179388.795805391,0,5179388.795805391,0,0,0,0
Vac_57,SOC,27,5179390.003120201,0,5179390.003120201,0,0,0,0
Vac_57,SOC,28,5179408.259081768,0,5179408.259081768,0,0,0,0
Vac_57,SOC,29,5179388.908448733,0,5179388.908448733,0,0,0,0
