Scenario,Age0,Arm,Year0,N0,dYear_Life_A,dYear_Life_M,dYear_Life_L,dYear_Life_U,dYear_Immunised_A,dYear_Immunised_M,dYear_Immunised_L,dYear_Immunised_U,dRisk_HZ_A,dRisk_HZ_M,dRisk_HZ_L,dRisk_HZ_U,dRisk_Hosp_A,dRisk_Hosp_M,dRisk_Hosp_L,dRisk_Hosp_U,dRisk_PHN_A,dRisk_PHN_M,dRisk_PHN_L,dRisk_PHN_U,dRisk_Death_A,dRisk_Death_M,dRisk_Death_L,dRisk_Death_U,dQ_Life_A,dQ_Life_M,dQ_Life_L,dQ_Life_U,dQ_HZ_A,dQ_HZ_M,dQ_HZ_L,dQ_HZ_U,dQ_All_A,dQ_All_M,dQ_All_L,dQ_All_U,dQ_HZ_d_A,dQ_HZ_d_M,dQ_HZ_d_L,dQ_HZ_d_U,dQ_Life_d_A,dQ_Life_d_M,dQ_Life_d_L,dQ_Life_d_U,dQ_All_d_A,dQ_All_d_M,dQ_All_d_L,dQ_All_d_U,dC_Hosp_A,dC_Hosp_M,dC_Hosp_L,dC_Hosp_U,dC_GP_NonPHN_A,dC_GP_NonPHN_M,dC_GP_NonPHN_L,dC_GP_NonPHN_U,dC_GP_PHN_A,dC_GP_PHN_M,dC_GP_PHN_L,dC_GP_PHN_U,dC_GP_A,dC_GP_M,dC_GP_L,dC_GP_U,dC_Med_A,dC_Med_M,dC_Med_L,dC_Med_U,dC_VacZVL_A,dC_VacZVL_M,dC_VacZVL_L,dC_VacZVL_U,dC_VacRZV_A,dC_VacRZV_M,dC_VacRZV_L,dC_VacRZV_U,dC_Vac_A,dC_Vac_M,dC_Vac_L,dC_Vac_U,dC_All_A,dC_All_M,dC_All_L,dC_All_U,dC_Hosp_d_A,dC_Hosp_d_M,dC_Hosp_d_L,dC_Hosp_d_U,dC_GP_NonPHN_d_A,dC_GP_NonPHN_d_M,dC_GP_NonPHN_d_L,dC_GP_NonPHN_d_U,dC_GP_PHN_d_A,dC_GP_PHN_d_M,dC_GP_PHN_d_L,dC_GP_PHN_d_U,dC_GP_d_A,dC_GP_d_M,dC_GP_d_L,dC_GP_d_U,dC_Med_d_A,dC_Med_d_M,dC_Med_d_L,dC_Med_d_U,dC_VacZVL_d_A,dC_VacZVL_d_M,dC_VacZVL_d_L,dC_VacZVL_d_U,dC_VacRZV_d_A,dC_VacRZV_d_M,dC_VacRZV_d_L,dC_VacRZV_d_U,dC_Vac_d_A,dC_Vac_d_M,dC_Vac_d_L,dC_Vac_d_U,dC_All_d_A,dC_All_d_M,dC_All_d_L,dC_All_d_U,dN_VacZVL_A,dN_VacZVL_M,dN_VacZVL_L,dN_VacZVL_U,dN_VacRZV_A,dN_VacRZV_M,dN_VacRZV_L,dN_VacRZV_U,dN_VacZVL_d_A,dN_VacZVL_d_M,dN_VacZVL_d_L,dN_VacZVL_d_U,dN_VacRZV_d_A,dN_VacRZV_d_M,dN_VacRZV_d_L,dN_VacRZV_d_U,ICER_A,ICER_M,ICER_L,ICER_U,Price0_A,Price0_M,Price0_L,Price0_U,Thres20_A,Thres20_M,Thres20_L,Thres20_U,Thres30_A,Thres30_M,Thres30_L,Thres30_U,Thres20_50,Thres30_90,Thres
Vac_82,82,Vac,2024,1,0.0036469032774278727,0.003576972601400996,0.0024103467825097977,0.005327523576939308,6.787328070374585,6.812458040363149,5.917472410428136,7.578383614327381,-0.11394171861618671,-0.113962957265142,-0.13215611859749254,-0.09611511481868175,-0.01823943780310664,-0.018075297484514277,-0.02444694241580267,-0.013207655264570881,-0.01724285198158571,-0.017104662200350534,-0.023114448680062953,-0.01177019765617336,-1.2712101677585159e-5,-1.241746495885697e-5,-1.9043766815103785e-5,-8.083322942286023e-6,0.0025202886466814184,0.0024718728830652736,0.0016679762562027856,0.003666082711590723,0.014655304243079053,0.014616346280390699,0.011868128541717121,0.017840764189046933,0.01717559288976047,0.01716301173797996,0.014124224896525117,0.02071592941758884,0.012617744495949162,0.012596910295236307,0.010238592071667961,0.015209714239149097,0.0017923730573868334,0.0017619549216996155,0.001198572305350276,0.002586795211876747,0.014410117553335981,0.014375950565408413,0.011902747720607575,0.0172654591852222,-69.74416128373709,-69.05412966659114,-93.48962356205382,-48.76038024670878,-7.712992977231803,-7.710635795025347,-9.05448475010351,-6.413619237054702,-6.170812627685521,-6.149910642775017,-8.448228068373288,-4.198812642258528,-13.883805604917324,-13.879698984958232,-16.831037810215403,-11.380151566005772,-83.6279668886544,-83.33693859846024,-108.68986631069676,-61.995085838978426,0,0,0,0,170,170,170,170,170,170,170,170,86.3720331113456,86.66306140153976,61.31013368930325,108.00491416102159,-59.731487220778305,-59.26162183771579,-80.46296414984194,-41.805915624441496,-6.6857902986962,-6.693360992227783,-7.798611519902766,-5.5715000297775585,-5.309247738345633,-5.29881002095382,-7.299754008522006,-3.5953806979903375,-11.995038037041832,-11.968612989238146,-14.455149924758405,-9.934951844314508,-71.72652525782014,-71.35453130149875,-93.57014863830992,-53.38010476597454,0,0,0,0,170,170,170,170,170,170,170,170,98.27347474217986,98.64546869850126,76.42985136169008,116.61989523402546,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,6916.121269941354,6847.032959420598,4720.810051470153,9442.93531378686,85,85,85,85,179.9644381622699,179.73356994792687,148.57016374271456,213.7074961909031,252.0150259289498,251.66048023572404,208.2021458082026,297.9187669240836,179.73356994792687,221.11119082527043,179.73356994792687
Vac_83,83,Vac,2024,1,0.0035633629115859604,0.0035080198424326525,0.002328256092849035,0.00527154313472411,6.424162724186314,6.453400955364045,5.656271507322934,7.127629277508064,-0.10715760275327511,-0.10689553850545724,-0.12381087668197074,-0.09089051161890599,-0.017478286757305103,-0.017244053410820213,-0.02323521555263023,-0.012538780442156842,-0.016391958682560777,-0.0162249259911365,-0.021961601429221277,-0.01110326248952126,-1.273564404282833e-5,-1.2480671028749543e-5,-1.9372152800811477e-5,-8.033972901378354e-6,0.0024581768475297697,0.002420616278951737,0.001609938381404663,0.003615173012032202,0.013891817683754876,0.013865817710673637,0.011222679468509463,0.017038520229992082,0.01634999453128464,0.016335439199435253,0.013355006573125761,0.019698004450095417,0.012054667683719876,0.012028554292057902,0.00970944270648669,0.014642377629161265,0.0017810271357269621,0.001758385401950946,0.0011727115880470818,0.002616189234527799,0.013835694819446808,0.013821456575802582,0.011314798880241362,0.01659878236842636,-66.87828477545708,-66.33972484847163,-89.72799581470233,-47.38062472452292,-7.213359341165314,-7.198613914570153,-8.44809769626301,-6.0050924380352395,-5.846290276215809,-5.802233379660034,-8.031560101239945,-3.886366116460984,-13.059649617381124,-13.018105211150338,-15.884180605558178,-10.598455788412044,-79.9379343928382,-79.55209850264303,-102.96803432558319,-59.453492711588034,0,0,0,0,170,170,170,170,170,170,170,170,90.0620656071618,90.44790149735697,67.03196567441682,110.54650728841197,-57.793861703799266,-57.41013786108478,-77.59797824837959,-41.2937811031408,-6.295440156259651,-6.280514520585227,-7.315623211808028,-5.239518249970118,-5.0685747157528205,-5.032373352604488,-6.975945416613497,-3.4096899905048734,-11.364014872012472,-11.33308036725238,-13.703591513719402,-9.283768105613584,-69.15787657581174,-68.83007776689057,-89.08462175719067,-51.55921753830289,0,0,0,0,170,170,170,170,170,170,170,170,100.84212342418826,101.16992223310945,80.91537824280931,118.44078246169711,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,7390.413891051985,7324.149112840365,5023.709806321136,10124.258701093979,85,85,85,85,172.93588648237395,172.37980892656617,142.0147012425684,205.7030426325609,242.114360579608,241.54253096558517,199.33947056855575,285.5883395688048,172.37980892656617,211.94467514892705,172.37980892656617
Vac_84,84,Vac,2024,1,0.0034652207011906153,0.0034132065026066805,0.002213619297470526,0.005220050521748565,6.068321008764387,6.085758616067473,5.374660973119192,6.705060524431452,-0.10063416308986109,-0.10047692343283882,-0.1161628189592265,-0.0848885413219632,-0.01669124133417697,-0.01649718873431385,-0.022672061069690004,-0.012134753207826497,-0.015564003567529785,-0.015477648199232823,-0.020975603204469943,-0.010653037823791683,-1.2717390313919193e-5,-1.2414734307516544e-5,-1.945513287016715e-5,-7.835325941255672e-6,0.002385434706152302,0.002351510859022632,0.001524155076514,0.0035824629965785838,0.013144457593891342,0.013089702096889318,0.010564138331793278,0.01610321520769268,0.015529892300043611,0.015503236469622816,0.012691180704480632,0.018736343748624006,0.011496379637868856,0.011431355404022594,0.00925406788236891,0.01397735972352946,0.0017606649866228564,0.00173370793260208,0.0011335942435255707,0.0026276078185091924,0.013257044624491725,0.013219551141341768,0.010789088498410848,0.015937071753557807,-63.89887170997634,-62.86602782074092,-86.3689656490001,-44.774814376007,-6.738276566135681,-6.726980959321563,-7.965256800876514,-5.570388553816348,-5.5337404922395965,-5.4784505319939125,-7.532175597472071,-3.746539034578232,-12.272017058375278,-12.198680375662729,-14.819198794455898,-9.98062463514304,-76.17088876835162,-75.38226242170725,-99.17693561919364,-56.297985283988325,0,0,0,0,170,170,170,170,170,170,170,170,93.82911123164838,94.61773757829278,70.82306438080636,113.70201471601167,-55.704023706392356,-54.93519190066594,-75.16903551110293,-39.06838823296192,-5.92150087964268,-5.912495937372945,-6.966035016388979,-4.922634784950128,-4.835007730509052,-4.798542768079306,-6.612799717409133,-3.287620513088956,-10.756508610151732,-10.688561551542135,-12.980419640550712,-8.74024496889712,-66.46053231654409,-65.64219230306722,-86.88847657432535,-49.366490750950085,0,0,0,0,170,170,170,170,170,170,170,170,103.53946768345591,104.35780769693278,83.11152342567466,120.63350924904992,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,7917.065370447839,7830.00833299414,5354.325815391955,10630.934957974774,85,85,85,85,165.8007124031893,165.4331930057824,136.2174952060293,198.5779333829581,232.08593552564793,231.5488328363214,190.3342383552459,277.81540252576025,165.4331930057824,203.08034070256636,165.4331930057824
Vac_85,85,Vac,2024,1,0.0033492589863292057,0.0033024461540671624,0.002085168560509554,0.005152305849413152,5.721724939470849,5.742467741687822,5.059268889545495,6.2955557523793555,-0.0942901807579874,-0.09411812009668902,-0.10944742624116523,-0.07956070455446174,-0.015848911853570617,-0.01556688356578799,-0.021689684997813274,-0.01142744742240809,-0.014708628349590165,-0.014663942927974417,-0.019868833962300284,-0.009912509593631422,-1.2640494493971845e-5,-1.2397818390924805e-5,-1.9650708265712233e-5,-7.603823978596668e-6,0.002299757731225677,0.0022654439528451142,0.0014347631978679498,0.0035371055279998396,0.012403605530296449,0.012354322042906152,0.009963724496635792,0.015284753171056065,0.01470336326152213,0.014681856026294682,0.011979646512366672,0.017825088587703264,0.010932596267749782,0.010882275787322936,0.008763690834320166,0.013392882799560165,0.0017289833824212302,0.001704872591907769,0.0010852511706745949,0.0026289590430611963,0.012661579650170974,0.012599210755517731,0.010365688432952425,0.015230744561678987,-60.69817860717766,-59.38826891144387,-82.73432746392919,-41.893745244346995,-6.286672812320831,-6.267626339278495,-7.461451743915292,-5.1804031634492,-5.216117241447293,-5.179280213699284,-7.150382248828094,-3.445278119535674,-11.502790053768125,-11.475550319650509,-14.017254593018288,-9.255635556074896,-72.20096866094579,-71.10495714489215,-94.04134053844805,-53.1409271156563,0,0,0,0,170,170,170,170,170,170,170,170,97.79903133905421,98.89504285510785,75.95865946155196,116.85907288434369,-53.3435440744195,-52.09283082235752,-72.52749064685736,-37.070441024708984,-5.56306532139493,-5.550231162977186,-6.577638084337888,-4.579932524888284,-4.590922735251021,-4.547750579782015,-6.287337667945486,-3.028332207210219,-10.153988056645952,-10.121738704220343,-12.36381671627578,-8.166579515611812,-63.49753213106545,-62.40652043479339,-82.91844259469201,-46.79880265911594,0,0,0,0,170,170,170,170,170,170,170,170,106.50246786893454,107.5934795652066,87.08155740530799,123.20119734088405,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,8526.171731073151,8475.431521835628,5980.300620019026,11378.622113718338,85,85,85,85,158.36456256724247,157.91591022577165,130.68481254231682,191.10460207583415,221.67246081809733,220.66949577379444,182.64782317314686,267.2869739757557,157.91591022577165,193.05228380048118,157.91591022577165
Vac_86,86,Vac,2024,1,0.0032105495006035964,0.0031562937029079308,0.0019641835614763624,0.0050079080260555745,5.385476423514683,5.407727586333293,4.771954482072081,5.903764837945747,-0.08826199289665032,-0.08812281996931617,-0.10293978719334333,-0.07315417999246021,-0.015041871480343269,-0.014719830108497627,-0.021033455184682755,-0.010643228663254702,-0.013932797551696111,-0.013859475366512405,-0.019205011945696838,-0.009159674943006988,-1.2495358445034906e-5,-1.2249327980085417e-5,-1.9540822592667277e-5,-7.3959519778567685e-6,0.0021976516742338915,0.002158593740494208,0.0013471182246747703,0.0034127451983234857,0.011687163654828001,0.011639524216155515,0.009286389927349592,0.014428166597176975,0.013884815329061896,0.013840380665267826,0.01110228095132979,0.01696244643606863,0.010381456760028936,0.010355420465543087,0.008232290041709136,0.012760818786857007,0.0016825878486381144,0.001656019342087145,0.0010335956915235034,0.0026015875558680567,0.012064044608667068,0.012018417904505085,0.009689875928880775,0.014657433027963695,-57.636785808535045,-56.36757601895237,-80.34659294604064,-39.41034231589609,-5.85502186477744,-5.836377658826205,-7.002455489378692,-4.73284510873059,-4.927976498978576,-4.888039881719465,-6.9070109731397205,-3.1704500337215884,-10.782998363756017,-10.7508667864648,-13.211435780394883,-8.548750965939412,-68.41978417229106,-67.26344481009917,-91.71730268150422,-50.10826453292006,0,0,0,0,170,170,170,170,170,170,170,170,101.58021582770894,102.73655518990083,78.28269731849576,119.89173546707993,-51.075661383600796,-49.861202099021725,-71.2324728825549,-34.84480736772361,-5.216821546928988,-5.208064919508827,-6.204027213230811,-4.208068755848474,-4.371586070749909,-4.326926839670731,-6.154837525812914,-2.7738469058799944,-9.588407617678897,-9.559960273384899,-11.74787049422586,-7.6236061277105325,-60.66406900127969,-59.64035541393013,-81.37593544959451,-44.36377445709989,0,0,0,0,170,170,170,170,170,170,170,170,109.3359309987203,110.35964458606986,88.62406455040549,125.63622554290012,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,9192.192002524802,9130.90674096081,6378.1444973896205,12252.113569840587,85,85,85,85,150.9724805873105,150.65418878065756,123.43794816679798,181.75960499673346,211.29270363064586,210.57369146451654,171.81278893680397,255.58778510140246,150.65418878065756,183.57033800200315,150.65418878065756
Vac_87,87,Vac,2024,1,0.0030423420975079613,0.0029792388815699233,0.0018147514172395462,0.004791190204532446,5.060742729751037,5.078135750823714,4.468994037203146,5.520451145395707,-0.08239162635023586,-0.08236588505276568,-0.09738527909118751,-0.06767012509483525,-0.0141886606412563,-0.013859732171085777,-0.01970989857962955,-0.009902167830899694,-0.013118143422895134,-0.012994783975572643,-0.01810258915095004,-0.008429058718968516,-1.2240415276283736e-5,-1.1956587152088013e-5,-1.956606508910103e-5,-7.119365994870611e-6,0.0020743602721911445,0.0020300123977579076,0.001237985461511615,0.0032535526717269777,0.01097474226895641,0.01092334789953308,0.008692000287085664,0.01360739570746989,0.013049102541147582,0.012991199727626412,0.010371855354016678,0.015974020477825014,0.009822151062870639,0.009771941650727756,0.007789714413924766,0.012173612623019487,0.001616823337258004,0.0015827635589715783,9.690703644432253e-4,0.002531912113467216,0.011438974400128655,0.01140414618700003,0.009110226984509917,0.013848784753391439,-54.37663417596812,-53.04475277039356,-77.5125365150861,-37.10920717281685,-5.445035485503247,-5.440221941010746,-6.565085438858391,-4.376804177139473,-4.629918799608474,-4.559591416085208,-6.483510997871757,-2.9390974317529457,-10.07495428511172,-10.034764096955707,-12.356564742344979,-7.960550773896886,-64.45158846107984,-63.39634362131989,-87.75318841327149,-46.54097539260147,0,0,0,0,170,170,170,170,170,170,170,170,105.54841153892016,106.60365637868011,82.24681158672853,123.45902460739855,-48.55365864763855,-47.52807136546727,-68.86960505578745,-32.71873871239169,-4.8847734253699935,-4.864553444742173,-5.899571376598242,-3.9140129690463796,-4.1370276419014615,-4.077317684946457,-5.814510769686542,-2.582620234328627,-9.021801067271454,-8.99519285221036,-11.048846281252139,-7.137295162934771,-57.575459714910004,-56.67674462967793,-77.63573213481212,-41.40222702785877,0,0,0,0,170,170,170,170,170,170,170,170,112.42454028508999,113.32325537032209,92.3642678651879,128.59777297214123,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,9973.589836815465,9873.848013907653,7056.487938726289,13383.919929435608,85,85,85,85,143.17747385874154,142.8045462035583,115.3174194550998,174.52420115983682,200.3723458593848,199.32272679430264,161.51647998200514,243.5211794991103,142.8045462035583,175.15613328392573,142.8045462035583
Vac_88,88,Vac,2024,1,0.0028345980085952406,0.002772517543750297,0.001643911349266136,0.004501865340581789,4.747678895276522,4.7722694504380705,4.196510928200242,5.1648065251490465,-0.07672618208213301,-0.0767669159879294,-0.09144838256750043,-0.0626884327640651,-0.013366822271772124,-0.013065029986146302,-0.018944701635305445,-0.00916171904832026,-0.012300351178818711,-0.01224799581449746,-0.0168490216543649,-0.00804089525299623,-1.1835530210097547e-5,-1.1617186350633906e-5,-1.9292750046915233e-5,-6.676503998577098e-6,0.0019228740234396283,0.0018803801078637328,0.001115200438659958,0.003061364251156484,0.010272508646478946,0.010236093623868245,0.008093016220325626,0.012708269258713597,0.012195382669918566,0.012124373068399752,0.00970016988835074,0.0149142240634748,0.009260929407437385,0.009227347685994808,0.007324521166919939,0.01144669001898491,0.0015248613337176399,0.0014903242213306633,8.857906513872526e-4,0.002424701594041756,0.010785790741155016,0.010712471543042223,0.008620253908140762,0.013171718711381852,-51.24967863262202,-50.13377952245589,-73.51213550045152,-34.27952434250719,-5.05156607946875,-5.035061811807942,-6.160116261354704,-4.0548004588220765,-4.331206416018684,-4.29642414281523,-6.0645931497531675,-2.677011552516628,-9.382772495487433,-9.343053761216991,-11.629742031916662,-7.285123841726989,-60.63245112810945,-59.381296682784964,-82.98920707178368,-42.869283166512275,0,0,0,0,170,170,170,170,170,170,170,170,109.36754887189055,110.61870331721504,87.01079292821633,127.13071683348774,-46.113120152050826,-45.224019306531176,-66.12719793662961,-30.785144599498096,-4.562064652955966,-4.551172451859436,-5.535903522420963,-3.6836128205525056,-3.8963320859831367,-3.861335425952679,-5.46158752448014,-2.399522566269536,-8.458396738939102,-8.417009661934987,-10.496699529385396,-6.581344421568957,-54.571516890989926,-53.619390169643495,-75.12353765694874,-39.236755893131544,0,0,0,0,170,170,170,170,170,170,170,170,115.42848310901007,116.38060983035649,94.87646234305127,130.76324410686846,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,10867.286960798503,10768.65436470367,7631.629925622767,14525.873173715016,85,85,85,85,135.1436658570451,134.8354691642977,109.06865661190868,165.71442213160174,189.0726195628202,188.33211554040886,152.40175512857596,230.78567880843931,134.8354691642977,163.6373385251942,134.8354691642977
Vac_89,89,Vac,2024,1,0.002573207387922744,0.0025143401689060596,0.0014631246885200122,0.004138641310147961,4.446388350775501,4.472187088062965,3.930942354548141,4.8345923608157575,-0.07147374514759453,-0.07162671179572995,-0.08531913054184413,-0.05831617186272097,-0.012581166314568598,-0.012248744278376524,-0.01856297392650511,-0.008528629438107596,-0.011567797829583044,-0.011466936729780997,-0.01627055543912715,-0.007505249910019173,-1.123900211839211e-5,-1.0972793261089881e-5,-1.8400768672945753e-5,-6.347818179494902e-6,0.0017334218339198904,0.0016908475038421855,9.85981231846722e-4,0.002788911649348269,0.009606500449833695,0.009556570597910466,0.007499659610868633,0.011937420074403762,0.011339922283753585,0.011241228856579077,0.008908461660793687,0.01391859981243757,0.008724812231123416,0.008691643735117487,0.0067803424743418505,0.010880326259413787,0.0013970549872086165,0.0013629001280548447,7.943305006439472e-4,0.002247111488848885,0.010121867218332019,0.010058096301267083,0.007974586062289356,0.012376873474022464,-48.23439682958434,-46.75812015832929,-71.85918640100878,-31.79292686630621,-4.686616681088247,-4.667593785184458,-5.73691093111917,-3.739210220230966,-4.065063529858418,-4.020673806814777,-5.792113409601256,-2.514221096673741,-8.751680210946665,-8.750248932700494,-10.909217421033347,-6.673232362724551,-56.98607704053101,-55.611163385327814,-80.20724913558772,-40.196503090532005,0,0,0,0,170,170,170,170,170,170,170,170,113.01392295946899,114.38883661467219,89.79275086441227,129.80349690946798,-43.73587713493386,-42.43504153519912,-65.45607423896055,-28.69759404401641,-4.261413848513463,-4.247467335419573,-5.223607716937611,-3.4056105649277484,-3.6836587051332472,-3.6419110126898406,-5.248967413403137,-2.2618142826073235,-7.94507255364671,-7.932510519336084,-9.89873453321939,-6.031349149760228,-51.68094968858057,-50.41660836662213,-72.93276359312226,-36.231114624568946,0,0,0,0,170,170,170,170,170,170,170,170,118.31905031141943,119.58339163337786,97.06723640687774,133.76888537543107,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,11882.192842332774,11802.454557096764,8217.119474701245,16195.550203798188,85,85,85,85,127.05914702761046,126.35865172683731,100.59418863244527,157.23336316112048,177.66848311927055,176.84375711782087,140.17214585096005,218.59844665777376,126.35865172683731,153.69317048240094,126.35865172683731
Vac_90,90,Vac,2024,1,0.0022377930591385604,0.002183569869787849,0.001272488530133109,0.0035997107067960773,4.156761204057684,4.177429832368596,3.685338322746236,4.513882642754386,-0.06636703483771858,-0.06656001186121434,-0.08051236840767183,-0.053302564275612266,-0.011746847996850511,-0.011465467787248348,-0.017571661063993414,-0.007589332782443471,-0.010875306378009226,-0.010864033266119181,-0.015239746170576359,-0.006718784979251529,-1.0326225846426688e-5,-1.0006975022606794e-5,-1.6795576996112955e-5,-5.758952639928061e-6,0.0014920277027405443,0.0014555805813056821,8.48032801655152e-4,0.0023996671611974606,0.008939859187999801,0.0088810100725135,0.006958615703051779,0.011164845840183598,0.010431886890740332,0.01035192213093783,0.008217997479807802,0.012819418444078365,0.008176815562875148,0.008124072248092855,0.006357297490745699,0.01024901676576476,0.0012194343606711571,0.0011903040187262182,6.929189810554459e-4,0.0019607364823922002,0.00939624992354629,0.009324906555033818,0.007389014509296788,0.011600597627105812,-45.048171297440895,-43.834026886402384,-67.4088234104285,-28.628336583086153,-4.336119440990576,-4.315051082940769,-5.408221506627145,-3.4167186830472627,-3.817309479392097,-3.8034398827097786,-5.422562289225226,-2.29261060763002,-8.153428920382671,-8.116900240696648,-10.132556688560616,-6.20910896253651,-53.20160021782357,-52.015655251382796,-76.1592244759698,-36.635810860474216,0,0,0,0,170,170,170,170,170,170,170,170,116.79839978217643,117.9843447486172,93.8407755240302,133.3641891395258,-41.13349783900455,-39.98841887431499,-61.617475437343764,-26.168248740344087,-3.9690741252057085,-3.9515721901816714,-4.955086311375049,-3.1206233926570066,-3.4854106922020742,-3.4714450019078713,-4.96656197722636,-2.1027709618502892,-7.454484817407782,-7.428366631394294,-9.253824134883073,-5.662784628737295,-48.58798265641233,-47.450862351003835,-69.57423168650953,-33.32863319327061,0,0,0,0,170,170,170,170,170,170,170,170,121.41201734358768,122.54913764899618,100.42576831349048,136.6713668067294,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,13146.772549007383,13039.99779431941,9057.27642135953,17576.75626046762,85,85,85,85,118.25649056366908,117.55713777808818,93.93922061098394,146.5310616006894,165.23774018140054,164.3021518103377,130.95626481332008,202.86983302240097,117.55713777808818,141.66033287386736,117.55713777808818
Vac_91,91,Vac,2024,1,0.001932758398915217,0.0018863142392104848,0.0010983250435024905,0.0031079062337911354,3.8777638858963694,3.8995238654098516,3.4400363187552565,4.20746832223738,-0.06154913939658159,-0.06163012462266771,-0.07511694186815868,-0.049332532015513096,-0.010995218670213417,-0.010618833460467445,-0.01670692969915653,-0.00700146942028293,-0.010200038812390198,-0.010164513288435569,-0.014531191789638038,-0.006250267272851278,-9.47098854640958e-6,-9.184715622408725e-6,-1.5521639999937807e-5,-5.241907256581527e-6,0.001271067919267043,0.001242631946402506,7.221546436566362e-4,0.0020432758117859273,0.008290601226875166,0.008220083501421366,0.00636047768974864,0.010488109982691094,0.009561669146142215,0.009485012221635003,0.007410167268550105,0.011971510402542296,0.007635651136000401,0.007571879746469147,0.005846952844134305,0.009646456686174441,0.0010537762050062973,0.001029867156743025,5.994899462057002e-4,0.0016935529002058745,0.008689427341006719,0.008610781373233012,0.006732881656029433,0.010842846761672952,-42.17582943101803,-40.85395718203324,-64.11839214017434,-26.133336412567296,-4.0043402997751745,-3.992298402800748,-5.048316227609618,-3.1053261024132217,-3.573456771213091,-3.541167148805714,-5.194100581290062,-2.0747164996545004,-7.5777970709882645,-7.571888672378048,-9.632088280818174,-5.641960647449744,-49.7536265020063,-48.40206035270719,-71.87229143400158,-33.61955598455317,0,0,0,0,170,170,170,170,170,170,170,170,120.2463734979937,121.59793964729283,98.12770856599842,136.38044401544684,-38.80214641837374,-37.50607400188819,-59.40008438742322,-23.822774314454378,-3.6899112014691338,-3.671789097942235,-4.655775340653423,-2.852500144144725,-3.2873846809349874,-3.249892832299078,-4.831130530422472,-1.9038691694283898,-6.977295882404121,-6.9630438663877,-8.886007569072003,-5.214274985095649,-45.77944230077786,-44.491318102412556,-66.16017191592208,-30.74628900627837,0,0,0,0,170,170,170,170,170,170,170,170,124.22055769922214,125.50868189758744,103.83982808407792,139.25371099372163,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,14559.024038210291,14484.96969309863,10300.343758321895,19731.06675161683,85,85,85,85,109.78399456045612,108.74561265936424,85.92405313399841,137.2987931637341,153.23113126548972,151.75673694793528,119.90857965441407,191.58519432855806,108.74561265936424,131.30442451132208,108.74561265936424
Vac_92,92,Vac,2024,1,0.001654242097102074,0.0016169036631237255,9.408094229009123e-4,0.002658721938078745,3.6084743941935047,3.632138437544039,3.194210768654658,3.92404919179826,-0.05689562491111762,-0.056724501533884225,-0.07103779459511451,-0.04463797984704278,-0.010218039424890296,-0.009897607915774743,-0.01580201280712612,-0.006288045894102747,-0.009500103948581029,-0.009393998428291406,-0.013677356343195331,-0.005536404715758451,-8.657654584881662e-6,-8.401643691248649e-6,-1.4400139990919967e-5,-4.768618523333355e-6,0.0010677426232060894,0.0010443389712480045,6.088639300551258e-4,0.001715258116071483,0.007664315086584567,0.007587834170044055,0.005784683966364035,0.009814320250003773,0.00873205770979066,0.008644357902238164,0.006694854168941578,0.010979835991569774,0.0071077284582671246,0.007031985563899163,0.005398702803156096,0.0090748187514076515,8.982877012447355e-4,8.783407312522584e-4,5.127832469705162e-4,0.0014427452119766925,0.008006016159511853,0.007930422722605135,0.00611537851319256,0.01003890151286031,-39.19118247810615,-37.87959310126942,-60.80100862939701,-23.903036871985897,-3.6918267667637217,-3.6686582229670446,-4.717230671150265,-2.8281076545958603,-3.3241984411204517,-3.26479801090616,-4.897460308937229,-1.9064456548969586,-7.016025207884174,-6.977064721095425,-9.059363158810841,-5.034993432578193,-46.20720768599032,-44.84565775639336,-67.5803247196845,-30.34982190886008,0,0,0,0,170,170,170,170,170,170,170,170,123.79279231400967,125.15434224360664,102.41967528031549,139.6501780911399,-36.31350571042185,-35.086711325593186,-56.64405210949881,-21.994062275008034,-3.4250861775467447,-3.40406199237119,-4.343148446037447,-2.637599582261747,-3.080228503214785,-3.027017792490266,-4.5365540068910795,-1.7519381275541492,-6.50531468076153,-6.474742894349241,-8.405509083480919,-4.673665276525968,-42.81882039118338,-41.588292708964346,-62.91628135382182,-28.21284536671499,0,0,0,0,170,170,170,170,170,170,170,170,127.18117960881662,128.41170729103564,107.08371864617816,141.787154633285,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,16208.388586528252,16165.183600392491,11250.017123889054,22138.939196339856,85,85,85,85,101.46957179071022,100.17394919839595,78.38185396128175,127.99361479487929,141.4996525882695,139.9545360979203,109.22815758985476,177.48533083937983,100.17394919839595,120.18676673523007,100.17394919839595
